assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_001932735.1	GCF_001932735.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM21567A	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932755.1	GCF_001932755.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM23019A	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932775.1	GCF_001932775.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM37984A	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932795.1	GCF_001932795.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM51819A	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932815.1	GCF_001932815.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM49811B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932835.1	GCF_001932835.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM58386B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932855.1	GCF_001932855.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_AY6297B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932875.1	GCF_001932875.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_AY6532B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932895.1	GCF_001932895.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM22180B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932915.1	GCF_001932915.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_PM31429B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001932935.1	GCF_001932935.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_AY3864B	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_001941345.1	GCF_001941345.1_Bacteria_Actinobacteria_Actinobacteria_Corynebacterium_stationis_622=DSM_20302	NCBI	1705	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium stationis
GCF_001941365.1	GCF_001941365.1_Bacteria_Thermotogae_Thermotogae_Thermosipho_sp_1063_1063	NCBI	1462747	14	14	93.33	0.00	13	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho sp. 1063
GCF_001941385.1	GCF_001941385.1_Bacteria_Thermotogae_Thermotogae_Thermosipho_melanesiensis_431	NCBI	46541	14	14	93.33	0.00	13	Yes	Bacteria	Thermotogae	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho melanesiensis
GCF_001941505.1	GCF_001941505.1_Bacteria_Actinobacteria_Actinobacteria_Corynebacterium_sphenisci_DSM_44792	NCBI	1437874	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sphenisci
GCF_001941525.1	GCF_001941525.1_Bacteria_Thermotogae_Thermotogae_Marinitoga_sp_1137_1137	NCBI	1545835	14	14	93.33	0.00	13	Yes	Bacteria	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Marinitoga	Marinitoga sp. 1137
GCF_001941565.1	GCF_001941565.1_Bacteria_Actinobacteria_Actinobacteria_Corynebacterium_phocae_M408_89_1	NCBI	161895	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium phocae
GCF_001941605.1	GCF_001941605.1_Bacteria_Bacteroidetes_Flavobacteriia_Cellulophaga_lytica_DAU203	NCBI	979	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica
GCF_001941625.1	GCF_001941625.1_Bacteria_Actinobacteria_Actinobacteria_Actinoalloteichus_fjordicus_ADI127-7	NCBI	1612552	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus fjordicus
GCF_001941645.1	GCF_001941645.1_Bacteria_Actinobacteria_Actinobacteria_Actinoalloteichus_sp_GBA129-24_GBA129-24	NCBI	1612551	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinoalloteichus	Actinoalloteichus sp. GBA129-24
GCF_001951155.1	GCF_001951155.1_Bacteria_Bacteroidetes_Flavobacteriia_Gramella_flava_JLT2011	NCBI	1229726	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella flava
GCF_001956755.1	GCF_001956755.1_Bacteria_Firmicutes_Bacilli_Staphylococcus_aureus_SJTUF_J27	NCBI	1280	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
GCF_001969345.1	GCF_001969345.1_Bacteria_Proteobacteria_Alphaproteobacteria_Phaeobacter_inhibens_DOK1-1	NCBI	221822	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter inhibens
GCF_001969365.1	GCF_001969365.1_Bacteria_Proteobacteria_Alphaproteobacteria_Tateyamaria_omphalii_DOK1-4	NCBI	299262	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tateyamaria	Tateyamaria omphalii
GCF_001969385.1	GCF_001969385.1_Bacteria_Proteobacteria_Alphaproteobacteria_Salipiger_profundus_JLT2016	NCBI	1229727	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Salipiger	Salipiger profundus
GCF_001971745.1	GCF_001971745.1_Bacteria_Bacteroidetes_Flavobacteriia_Lacinutrix_venerupis_DOK2-8	NCBI	1486034	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix	Lacinutrix venerupis
GCF_001975665.1	GCF_001975665.1_Bacteria_Bacteroidetes_Flavobacteriia_Polaribacter_reichenbachii_6Alg_8T	NCBI	996801	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter reichenbachii
GCF_001975705.1	GCF_001975705.1_Bacteria_Proteobacteria_Alphaproteobacteria_Pelagibaca_abyssi_JLT2014	NCBI	1250539	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pelagibaca	Pelagibaca abyssi
GCF_001983995.1	GCF_001983995.1_Bacteria_Proteobacteria_Gammaproteobacteria_Halioglobus_japonicus_NBRC_107739	NCBI	930805	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus japonicus
GCF_001991055.1	GCF_001991055.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_campbellii_1114GL	NCBI	680	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii
GCF_001997345.1	GCF_001997345.1_Bacteria_Actinobacteria_Actinobacteria_Tessaracoccus_aquimaris_NSG39	NCBI	1332264	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus aquimaris
GCF_001998865.1	GCF_001998865.1_Bacteria_Actinobacteria_Actinobacteria_Tessaracoccus_flavescens_SST-39T	NCBI	399497	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus	Tessaracoccus flavescens
GCF_001999225.1	GCF_001999225.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_aliena_EH1	NCBI	247523	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas aliena
GCF_001999945.1	GCF_001999945.1_Bacteria_Proteobacteria_Gammaproteobacteria_Microbulbifer_agarilyticus_GP101	NCBI	260552	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer agarilyticus
GCF_002005305.1	GCF_002005305.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_psychrophila_WP2	NCBI	225848	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella psychrophila
GCF_002009175.1	GCF_002009175.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_niveus_SCSIO_3406	NCBI	193462	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces niveus
GCF_002009425.1	GCF_002009425.1_Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiaceae_bacterium_2141T_STBD_0c_01a_2141T.STBD.0c.01a	NCBI	1978339	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	NA	Chromatiaceae bacterium 2141T.STBD.0c.01a
GCF_002012365.1	GCF_002012365.1_Bacteria_Firmicutes_Bacilli_Streptococcus_thermophilus_APC151	NCBI	1308	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus
GCF_002021755.1	GCF_002021755.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_owensii_XSBZ03	NCBI	696485	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio owensii
GCF_002072815.1	GCF_002072815.1_Bacteria_Proteobacteria_Gammaproteobacteria_Alcanivorax_xenomutans_P40	NCBI	1094342	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax xenomutans
GCF_002073975.1	GCF_002073975.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodovulum_sp_MB263_MB263	NCBI	308754	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum sp. MB263
GCF_002073995.1	GCF_002073995.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_coralliilyticus_SNUTY-1	NCBI	190893	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio coralliilyticus
GCF_002075795.1	GCF_002075795.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_japonica_KCTC_22435	NCBI	93973	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella japonica
GCF_002079305.1	GCF_002079305.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodovulum_sp_P5_P5	NCBI	1564506	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum sp. P5
GCF_002082175.1	GCF_002082175.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_violaceoruber_S21	NCBI	1935	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces violaceoruber
GCF_002097535.1	GCF_002097535.1_Bacteria_Firmicutes_Bacilli_Halobacillus_mangrovi_KTB_131	NCBI	402384	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halobacillus	Halobacillus mangrovi
GCF_002117085.1	GCF_002117085.1_Bacteria_Bacteroidetes_Flavobacteriia_Nonlabens_sediminis_NBRC_100970	NCBI	319236	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens sediminis
GCF_002117105.1	GCF_002117105.1_Bacteria_Proteobacteria_Gammaproteobacteria_Oceanicoccus_sagamiensis_NBRC_107125	NCBI	716816	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Oceanicoccus	Oceanicoccus sagamiensis
GCF_002117125.1	GCF_002117125.1_Bacteria_Bacteroidetes_Flavobacteriia_Nonlabens_spongiae_JCM_13191	NCBI	331648	13	13	86.67	0.00	13	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens spongiae
GCF_002119505.2	GCF_002119505.2_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K01M1	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002119525.1	GCF_002119525.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K08M4	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002119545.1	GCF_002119545.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K04M5	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002119565.1	GCF_002119565.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K06K5	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002119585.1	GCF_002119585.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K10K4	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002119765.1	GCF_002119765.1_Bacteria_Proteobacteria_Alphaproteobacteria_Pseudorhodoplanes_sinuspersici_RIPI110	NCBI	1235591	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	Pseudorhodoplanes	Pseudorhodoplanes sinuspersici
GCF_002128305.1	GCF_002128305.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_sp_SCSIO_3032_SCSIO_03032	NCBI	1264596	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. SCSIO 3032
GCF_002140055.1	GCF_002140055.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_campbellii_20130629003S01	NCBI	680	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii
GCF_002142655.1	GCF_002142655.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_campbellii_LA16-V1	NCBI	680	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii
GCF_002149065.1	GCF_002149065.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K09K1	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002149085.1	GCF_002149085.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus_K08M3	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002149105.1	GCF_002149105.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alginolyticus	NCBI	663	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alginolyticus
GCF_002157205.1	GCF_002157205.1_Bacteria_Proteobacteria_Gammaproteobacteria_Kushneria_marisflavi_SW32	NCBI	157779	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria	Kushneria marisflavi
GCF_002157225.2	GCF_002157225.2_Bacteria_Proteobacteria_Gammaproteobacteria_Agarilytica_rhodophyticola_017	NCBI	1737490	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Agarilytica	Agarilytica rhodophyticola
GCF_002157895.1	GCF_002157895.1_Bacteria_Proteobacteria_Gammaproteobacteria_Oceanisphaera_profunda_SM1222	NCBI	1416627	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanisphaera	Oceanisphaera profunda
GCF_002162375.1	GCF_002162375.1_Bacteria_Proteobacteria_Gammaproteobacteria_Oleiphilus_messinensis_ME102	NCBI	141451	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus	Oleiphilus messinensis
GCF_002163795.1	GCF_002163795.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_anguillarum_mvav6203	NCBI	55601	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio anguillarum
GCF_002192415.1	GCF_002192415.1_Bacteria_Firmicutes_Bacilli_Paenibacillus_donghaensis_KCTC_13049	NCBI	414771	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus donghaensis
GCF_002196515.1	GCF_002196515.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_gazogenes_ATCC_43942	NCBI	687	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio gazogenes
GCF_002204915.1	GCF_002204915.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_vulnificus_FORC_037	NCBI	672	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus
GCF_002208135.1	GCF_002208135.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_piscicida_DE2-B	NCBI	43662	14	13	86.67	13.33	13	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piscicida
GCF_002211785.1	GCF_002211785.1_Bacteria_Proteobacteria_Gammaproteobacteria_Francisella_halioticida_DSM_23729	NCBI	549298	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella halioticida
GCF_002211985.1	GCF_002211985.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_anguillarum_JLL237	NCBI	55601	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio anguillarum
GCF_002212005.1	GCF_002212005.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_anguillarum_S3_4_9	NCBI	55601	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio anguillarum
GCF_002212025.1	GCF_002212025.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_anguillarum_CNEVA_NB11008	NCBI	55601	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio anguillarum
GCF_002214245.1	GCF_002214245.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonas_salmonicida_S121	NCBI	645	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida
GCF_002214265.1	GCF_002214265.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonas_salmonicida_S68	NCBI	645	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida
GCF_002214305.1	GCF_002214305.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonas_salmonicida_S44	NCBI	645	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas salmonicida
GCF_002214345.1	GCF_002214345.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_mediterranei_QT6D1	NCBI	689	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio mediterranei
GCF_002214395.1	GCF_002214395.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_rotiferianus_B64D1	NCBI	190895	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio rotiferianus
GCF_002215135.1	GCF_002215135.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_vulnificus_CECT_4999	NCBI	672	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio vulnificus
GCF_002215215.1	GCF_002215215.1_Bacteria_Proteobacteria_Gammaproteobacteria_Granulosicoccus_antarcticus_IMCC3135	NCBI	1192854	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Granulosicoccaceae	Granulosicoccus	Granulosicoccus antarcticus
GCF_002215585.1	GCF_002215585.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_marisflavi_EP1	NCBI	260364	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella marisflavi
GCF_002216855.1	GCF_002216855.1_Bacteria_Proteobacteria_Gammaproteobacteria_Paraphotobacterium_marinum_NSCS20N07D	NCBI	1755811	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Paraphotobacterium	Paraphotobacterium marinum
GCF_002220115.1	GCF_002220115.1_Bacteria_Firmicutes_Bacilli_Streptococcus_iniae_QMA0248	NCBI	1346	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus iniae
GCF_002221525.1	GCF_002221525.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_espejiana_DSM_9414	NCBI	1314869	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas espejiana
GCF_002237405.1	GCF_002237405.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_aeruginosa_Ocean-1155	NCBI	287	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
GCF_002237425.1	GCF_002237425.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_aeruginosa_Ocean-1175	NCBI	287	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
GCF_002237535.1	GCF_002237535.1_Bacteria_Proteobacteria_Gammaproteobacteria_Bacterioplanes_sanyensis_NV9	NCBI	1249553	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Bacterioplanes	Bacterioplanes sanyensis
GCF_002237615.1	GCF_002237615.1_Bacteria_Proteobacteria_Alphaproteobacteria_Erythrobacter_flavus_VG1	NCBI	192812	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter flavus
GCF_002240205.1	GCF_002240205.1_Bacteria_Chlorobi_Chlorobia_Prosthecochloris_sp_GSB1_TY_Vent_=_GSB1_=_Ty-1	NCBI	281093	14	14	93.33	0.00	13	Yes	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris sp. GSB1
GCF_002240355.1	GCF_002240355.1_Bacteria_Actinobacteria_Actinobacteria_Prauserella_marina_DSM_45268	NCBI	530584	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella marina
